data,confidence,balance,fold
test-OOD,0.033135302,1.0,9
test-OOD,0.01611488,1.0,9
test-OOD,0.032804105,1.0,9
test-OOD,0.0403909,1.0,9
test-OOD,0.04944194,1.0,9
test-OOD,0.22274838,1.0,9
test-OOD,0.02314832,1.0,9
test-OOD,0.15407114,1.0,9
test-OOD,0.19385734,1.0,9
test-OOD,0.072911516,1.0,9
test-OOD,0.038458947,1.0,9
test-OOD,0.040968917,1.0,9
test-OOD,0.27893043,1.0,9
test-OOD,0.46276048,1.0,9
test-OOD,0.013155453,1.0,9
test-OOD,0.15382929,1.0,9
test-OOD,0.17566228,1.0,9
test-OOD,0.038261656,1.0,9
test-OOD,0.19223934,1.0,9
test-OOD,0.08208522,1.0,9
test-OOD,0.07840945,1.0,9
test-OOD,0.25223395,1.0,9
test-OOD,0.13448684,1.0,9
test-OOD,0.030432716,1.0,9
test-OOD,0.17192708,1.0,9
test-OOD,0.12290256,1.0,9
test-OOD,0.12751064,1.0,9
test-OOD,0.05811015,1.0,9
test-OOD,0.031195078,1.0,9
test-OOD,0.02710512,1.0,9
test-OOD,0.18320495,1.0,9
test-OOD,0.6800422,1.0,9
test-OOD,0.40334344,1.0,9
test-OOD,0.06781383,1.0,9
test-OOD,0.20394517,1.0,9
test-OOD,0.117638096,1.0,9
test-OOD,0.31845808,1.0,9
test-OOD,0.24855143,1.0,9
test-OOD,0.37401095,1.0,9
test-OOD,0.2100453,1.0,9
test-OOD,0.2156294,1.0,9
test-OOD,0.21133223,1.0,9
test-OOD,0.09793846,1.0,9
test-OOD,0.099016815,1.0,9
test-OOD,0.21801019,1.0,9
test-OOD,0.055937972,1.0,9
test-OOD,0.05760297,1.0,9
test-OOD,0.27661088,1.0,9
test-OOD,0.057949983,1.0,9
test-OOD,0.21147811,1.0,9
test-OOD,0.16186117,1.0,9
test-OOD,0.04953446,1.0,9
test-OOD,0.044062342,1.0,9
test-OOD,0.12779528,1.0,9
test-OOD,0.18009865,1.0,9
test-OOD,0.029284041,1.0,9
test-OOD,0.55550945,1.0,9
test-OOD,0.10580288,1.0,9
test-OOD,0.17462792,1.0,9
test-OOD,0.051221177,1.0,9
test-OOD,0.056538433,1.0,9
test-OOD,0.1432026,1.0,9
test-OOD,0.08899315,1.0,9
test-OOD,0.34198308,1.0,9
test-OOD,0.73144686,1.0,9
test-OOD,0.08430949,1.0,9
test-OOD,0.08959843,1.0,9
test-OOD,0.122884944,1.0,9
test-OOD,0.08158675,1.0,9
test-OOD,0.3332582,1.0,9
test-OOD,0.077140465,1.0,9
test-OOD,0.04268082,1.0,9
test-OOD,0.08402644,1.0,9
test-OOD,0.091927215,1.0,9
test-OOD,0.056146607,1.0,9
test-OOD,0.101621434,1.0,9
test-OOD,0.061335843,1.0,9
test-OOD,0.07195695,1.0,9
test-OOD,0.06363669,1.0,9
test-OOD,0.06724721,1.0,9
test-OOD,0.08219345,1.0,9
test-OOD,0.9348362,1.0,9
test-OOD,0.024654306,1.0,9
test-OOD,0.019667279,1.0,9
test-OOD,0.0719042,1.0,9
test-OOD,0.026155207,1.0,9
test-OOD,0.032727942,1.0,9
test-OOD,0.23278975,1.0,9
test-OOD,0.34790382,1.0,9
test-OOD,0.022307131,1.0,9
test-OOD,0.12353575,1.0,9
test-OOD,0.021144617,1.0,9
test-OOD,0.07697509,1.0,9
test-OOD,0.200143,1.0,9
test-OOD,0.20943797,1.0,9
test-OOD,0.13379359,1.0,9
test-OOD,0.021454021,1.0,9
test-OOD,0.10519399,1.0,9
test-OOD,0.29923183,1.0,9
test-OOD,0.11441542,1.0,9
test-OOD,0.021721441,1.0,9
test-OOD,0.030256044,1.0,9
test-OOD,0.08414118,1.0,9
test-OOD,0.16098084,1.0,9
test-OOD,0.3674069,1.0,9
test-OOD,0.4857185,1.0,9
test-OOD,0.5638981,1.0,9
test-OOD,0.036351904,1.0,9
test-OOD,0.030315444,1.0,9
test-OOD,0.020019934,1.0,9
test-OOD,0.032812934,1.0,9
test-OOD,0.019065235,1.0,9
test-OOD,0.018211342,1.0,9
test-OOD,0.04927136,1.0,9
test-OOD,0.033789724,1.0,9
test-OOD,0.018763542,1.0,9
test-OOD,0.026397947,1.0,9
test-OOD,0.03561722,1.0,9
test-OOD,0.046075955,1.0,9
test-OOD,0.13385622,1.0,9
test-OOD,0.02177976,1.0,9
test-OOD,0.024927054,1.0,9
test-OOD,0.023514256,1.0,9
test-OOD,0.35343543,1.0,9
test-OOD,0.029411633,1.0,9
test-OOD,0.34815347,1.0,9
test-OOD,0.34370482,1.0,9
test-OOD,0.019723196,1.0,9
test-OOD,0.038179774,1.0,9
test-OOD,0.12982623,1.0,9
test-OOD,0.20268643,1.0,9
test-OOD,0.08417712,1.0,9
test-OOD,0.5690902,1.0,9
test-OOD,0.28139094,1.0,9
test-OOD,0.13544364,1.0,9
test-OOD,0.27568707,1.0,9
test-OOD,0.2859331,1.0,9
test-OOD,0.17308375,1.0,9
test-OOD,0.06326078,1.0,9
test-OOD,0.62553114,1.0,9
test-OOD,0.09989531,1.0,9
test-OOD,0.058835465,1.0,9
test-OOD,0.20638743,1.0,9
test-OOD,0.06598888,1.0,9
test-OOD,0.12215251,1.0,9
test-OOD,0.20662197,1.0,9
test-OOD,0.015531834,1.0,9
test-OOD,0.053827073,1.0,9
test-OOD,0.035288893,1.0,9
test-OOD,0.08944681,1.0,9
test-OOD,0.3532142,1.0,9
test-OOD,0.58138186,1.0,9
test-OOD,0.40368333,1.0,9
test-OOD,0.4649731,1.0,9
test-OOD,0.3549789,1.0,9
test-OOD,0.35777754,1.0,9
test-OOD,0.13139972,1.0,9
test-OOD,0.37525588,1.0,9
test-OOD,0.06732063,1.0,9
test-OOD,0.17661734,1.0,9
test-OOD,0.06499766,1.0,9
test-OOD,0.05205674,1.0,9
test-OOD,0.15662225,1.0,9
test-OOD,0.027949866,1.0,9
test-OOD,0.06282093,1.0,9
test-OOD,0.026738662,1.0,9
test-OOD,0.03635725,1.0,9
test-OOD,0.12661597,1.0,9
test-OOD,0.3735572,1.0,9
test-OOD,0.06419836,1.0,9
test-OOD,0.018510185,1.0,9
test-OOD,0.0919939,1.0,9
test-OOD,0.06863245,1.0,9
test-OOD,0.055311043,1.0,9
test-OOD,0.11079566,1.0,9
test-OOD,0.29814577,1.0,9
test-OOD,0.1203824,1.0,9
test-OOD,0.05346965,1.0,9
test-OOD,0.112254634,1.0,9
test-OOD,0.029922668,1.0,9
test-OOD,0.040318705,1.0,9
test-OOD,0.2323596,1.0,9
test-OOD,0.014741328,1.0,9
test-OOD,0.14012395,1.0,9
test-OOD,0.02122689,1.0,9
test-OOD,0.19243738,1.0,9
test-OOD,0.06194165,1.0,9
test-OOD,0.2650504,1.0,9
test-OOD,0.06317115,1.0,9
test-OOD,0.091510475,1.0,9
test-OOD,0.06238686,1.0,9
test-OOD,0.050442647,1.0,9
test-OOD,0.19874288,1.0,9
test-OOD,0.42461678,1.0,9
test-OOD,0.8302139,1.0,9
test-OOD,0.04555555,1.0,9
test-OOD,0.123893484,1.0,9
test-OOD,0.25417137,1.0,9
test-OOD,0.0646705,1.0,9
test-OOD,0.12934172,1.0,9
test-OOD,0.016906653,1.0,9
test-OOD,0.032545347,1.0,9
test-OOD,0.027886424,1.0,9
test-OOD,0.26810202,1.0,9
test-OOD,0.10127106,1.0,9
test-OOD,0.055784453,1.0,9
test-OOD,0.06863119,1.0,9
test-OOD,0.3779447,1.0,9
test-OOD,0.12083793,1.0,9
test-OOD,0.03086863,1.0,9
test-OOD,0.1703973,1.0,9
test-OOD,0.3022226,1.0,9
test-OOD,0.037795175,1.0,9
test-OOD,0.06575844,1.0,9
test-OOD,0.053717867,1.0,9
test-OOD,0.14512719,1.0,9
test-OOD,0.18860342,1.0,9
test-OOD,0.03064122,1.0,9
test-OOD,0.13895558,1.0,9
test-OOD,0.03047008,1.0,9
test-OOD,0.023026727,1.0,9
test-OOD,0.03320569,1.0,9
test-OOD,0.10041273,1.0,9
test-OOD,0.047392845,1.0,9
test-OOD,0.047782958,1.0,9
test-OOD,0.261954,1.0,9
test-OOD,0.03015766,1.0,9
test-OOD,0.036082212,1.0,9
test-OOD,0.021316893,1.0,9
test-OOD,0.06944345,1.0,9
test-OOD,0.14894927,1.0,9
test-OOD,0.048610903,1.0,9
test-OOD,0.22446276,1.0,9
test-OOD,0.31438202,1.0,9
test-OOD,0.102907136,1.0,9
test-OOD,0.057291444,1.0,9
test-OOD,0.13030304,1.0,9
test-OOD,0.104257554,1.0,9
test-OOD,0.17728598,1.0,9
test-OOD,0.0600587,1.0,9
test-OOD,0.06261127,1.0,9
test-OOD,0.02316568,1.0,9
test-OOD,0.02038313,1.0,9
test-OOD,0.16538171,1.0,9
test-OOD,0.040120818,1.0,9
test-OOD,0.026234929,1.0,9
test-OOD,0.04537452,1.0,9
test-OOD,0.049175806,1.0,9
test-OOD,0.49620742,1.0,9
test-OOD,0.12705804,1.0,9
test-OOD,0.12065692,1.0,9
test-OOD,0.46144456,1.0,9
test-OOD,0.11741145,1.0,9
test-OOD,0.07479453,1.0,9
test-OOD,0.015825983,1.0,9
test-OOD,0.04834449,1.0,9
test-OOD,0.040624924,1.0,9
test-OOD,0.042420458,1.0,9
test-OOD,0.051302463,1.0,9
test-OOD,0.04070595,1.0,9
test-OOD,0.26266125,1.0,9
test-OOD,0.080798924,1.0,9
test-OOD,0.2011765,1.0,9
test-OOD,0.1108644,1.0,9
test-OOD,0.16564572,1.0,9
test-OOD,0.07635498,1.0,9
test-OOD,0.078742936,1.0,9
test-OOD,0.224088,1.0,9
test-OOD,0.021538362,1.0,9
test-OOD,0.18478388,1.0,9
test-OOD,0.14478253,1.0,9
test-OOD,0.1598086,1.0,9
test-OOD,0.026312824,1.0,9
test-OOD,0.12968974,1.0,9
test-OOD,0.025057103,1.0,9
test-OOD,0.024348982,1.0,9
test-OOD,0.13981128,1.0,9
test-OOD,0.05216537,1.0,9
test-OOD,0.07741244,1.0,9
test-OOD,0.031375904,1.0,9
test-OOD,0.058280006,1.0,9
test-OOD,0.03186036,1.0,9
test-OOD,0.049868952,1.0,9
test-OOD,0.032254998,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.07168324,1.0,9
test-OOD,0.008770078,1.0,9
test-OOD,0.039930046,1.0,9
test-OOD,0.059848484,1.0,9
test-OOD,0.03341874,1.0,9
test-OOD,0.018217452,1.0,9
test-OOD,0.030787326,1.0,9
test-OOD,0.036622193,1.0,9
test-OOD,0.018336698,1.0,9
test-OOD,0.07706939,1.0,9
test-OOD,0.03092751,1.0,9
test-OOD,0.027221497,1.0,9
test-OOD,0.05398698,1.0,9
test-OOD,0.047393646,1.0,9
test-OOD,0.04327532,1.0,9
test-OOD,0.23530462,1.0,9
test-OOD,0.08802554,1.0,9
test-OOD,0.0708027,1.0,9
test-OOD,0.032387078,1.0,9
test-OOD,0.06172454,1.0,9
test-OOD,0.022071227,1.0,9
test-OOD,0.03510749,1.0,9
test-OOD,0.2975366,1.0,9
test-OOD,0.07563001,1.0,9
test-OOD,0.10037997,1.0,9
test-OOD,0.03007032,1.0,9
test-OOD,0.2863988,1.0,9
test-OOD,0.056288,1.0,9
test-OOD,0.13840286,1.0,9
test-OOD,0.14003797,1.0,9
test-OOD,0.25225082,1.0,9
test-OOD,0.020032842,1.0,9
test-OOD,0.16753653,1.0,9
test-OOD,0.41758066,1.0,9
test-OOD,0.09758419,1.0,9
test-OOD,0.071546376,1.0,9
test-OOD,0.13096952,1.0,9
test-OOD,0.119369686,1.0,9
test-OOD,0.08731729,1.0,9
test-OOD,0.38543516,1.0,9
test-OOD,0.1668402,1.0,9
test-OOD,0.14143927,1.0,9
test-OOD,0.05658528,1.0,9
test-OOD,0.06918529,1.0,9
test-OOD,0.14767201,1.0,9
test-OOD,0.08528209,1.0,9
test-OOD,0.012626015,1.0,9
test-OOD,0.023883786,1.0,9
test-OOD,0.024754927,1.0,9
test-OOD,0.044161398,1.0,9
test-OOD,0.024328772,1.0,9
test-OOD,0.020972155,1.0,9
test-OOD,0.08487186,1.0,9
test-OOD,0.060355775,1.0,9
test-OOD,0.05620053,1.0,9
test-OOD,0.19255614,1.0,9
test-OOD,0.02654275,1.0,9
test-OOD,0.01735922,1.0,9
test-OOD,0.022201128,1.0,9
test-OOD,0.04985094,1.0,9
test-OOD,0.06568989,1.0,9
test-OOD,0.017642137,1.0,9
test-OOD,0.020644143,1.0,9
test-OOD,0.026055109,1.0,9
test-OOD,0.19973128,1.0,9
test-OOD,0.042809695,1.0,9
test-OOD,0.07695517,1.0,9
test-OOD,0.20166023,1.0,9
test-OOD,0.021261051,1.0,9
test-OOD,0.057552494,1.0,9
test-OOD,0.033402015,1.0,9
test-OOD,0.020767655,1.0,9
test-OOD,0.069614336,1.0,9
test-OOD,0.025221594,1.0,9
test-OOD,0.024434831,1.0,9
test-OOD,0.06744185,1.0,9
test-OOD,0.05636925,1.0,9
test-OOD,0.014309641,1.0,9
test-OOD,0.0687298,1.0,9
test-OOD,0.08804993,1.0,9
test-OOD,0.07534741,1.0,9
test-OOD,0.040587895,1.0,9
test-OOD,0.022973288,1.0,9
test-OOD,0.020538345,1.0,9
test-OOD,0.03152784,1.0,9
test-OOD,0.04283065,1.0,9
test-OOD,0.029712431,1.0,9
test-OOD,0.10993378,1.0,9
test-OOD,0.020622332,1.0,9
test-OOD,0.11079112,1.0,9
test-OOD,0.17638119,1.0,9
test-OOD,0.5243592,1.0,9
test-OOD,0.023905877,1.0,9
test-OOD,0.4075774,1.0,9
test-OOD,0.017087255,1.0,9
test-OOD,0.20731838,1.0,9
test-OOD,0.03653193,1.0,9
test-OOD,0.13618493,1.0,9
test-OOD,0.26619208,1.0,9
test-OOD,0.022662673,1.0,9
test-OOD,0.04487971,1.0,9
test-OOD,0.12340574,1.0,9
test-OOD,0.19235267,1.0,9
test-OOD,0.22175768,1.0,9
test-OOD,0.018059649,1.0,9
test-OOD,0.09322213,1.0,9
test-OOD,0.0426393,1.0,9
test-OOD,0.10712394,1.0,9
test-OOD,0.12290312,1.0,9
test-OOD,0.094472155,1.0,9
test-OOD,0.14428718,1.0,9
test-OOD,0.16155751,1.0,9
test-OOD,0.40041164,1.0,9
test-OOD,0.5610404,1.0,9
test-OOD,0.06305666,1.0,9
test-OOD,0.06533979,1.0,9
test-OOD,0.1832431,1.0,9
test-OOD,0.10850383,1.0,9
test-OOD,0.050388537,1.0,9
test-OOD,0.13476974,1.0,9
test-OOD,0.26080582,1.0,9
test-OOD,0.04787337,1.0,9
test-OOD,0.05774334,1.0,9
test-OOD,0.12455909,1.0,9
test-OOD,0.101161316,1.0,9
test-OOD,0.10606514,1.0,9
test-OOD,0.025880877,1.0,9
test-OOD,0.10748775,1.0,9
test-OOD,0.07174024,1.0,9
test-OOD,0.11962989,1.0,9
test-OOD,0.4937241,1.0,9
test-OOD,0.19441581,1.0,9
test-OOD,0.050190333,1.0,9
test-OOD,0.021761134,1.0,9
test-OOD,0.04098529,1.0,9
test-OOD,0.14040405,1.0,9
test-OOD,0.524081,1.0,9
test-OOD,0.021235924,1.0,9
test-OOD,0.15930301,1.0,9
test-OOD,0.028954875,1.0,9
test-OOD,0.014228951,1.0,9
test-OOD,0.060241,1.0,9
test-OOD,0.027801301,1.0,9
test-OOD,0.22277212,1.0,9
test-OOD,0.08201228,1.0,9
test-OOD,0.123695716,1.0,9
test-OOD,0.18575238,1.0,9
test-OOD,0.06084634,1.0,9
test-OOD,0.26368925,1.0,9
test-OOD,0.13872714,1.0,9
test-OOD,0.068181515,1.0,9
test-OOD,0.016915482,1.0,9
test-OOD,0.027527828,1.0,9
test-OOD,0.07463312,1.0,9
test-OOD,0.1877568,1.0,9
test-OOD,0.028869417,1.0,9
test-OOD,0.16326794,1.0,9
test-OOD,0.035689864,1.0,9
test-OOD,0.2660681,1.0,9
test-OOD,0.06676757,1.0,9
test-OOD,0.069992706,1.0,9
test-OOD,0.06422849,1.0,9
test-OOD,0.0925284,1.0,9
test-OOD,0.09095779,1.0,9
test-OOD,0.02046166,1.0,9
test-OOD,0.09476705,1.0,9
test-OOD,0.064403206,1.0,9
test-OOD,0.14439641,1.0,9
test-OOD,0.03449507,1.0,9
test-OOD,0.036579538,1.0,9
test-OOD,0.046820622,1.0,9
test-OOD,0.032798164,1.0,9
test-OOD,0.014511347,1.0,9
test-OOD,0.03785301,1.0,9
test-OOD,0.08718988,1.0,9
test-OOD,0.084654,1.0,9
test-OOD,0.08136889,1.0,9
test-OOD,0.180106,1.0,9
test-OOD,0.062022805,1.0,9
test-OOD,0.09267925,1.0,9
test-OOD,0.10321216,1.0,9
test-OOD,0.046946816,1.0,9
test-OOD,0.022544283,1.0,9
test-OOD,0.28048334,1.0,9
test-OOD,0.04338853,1.0,9
test-OOD,0.059555378,1.0,9
test-OOD,0.08622372,1.0,9
test-OOD,0.039033834,1.0,9
test-OOD,0.07536112,1.0,9
test-OOD,0.04032025,1.0,9
test-OOD,0.06865704,1.0,9
test-OOD,0.06231675,1.0,9
test-OOD,0.1187831,1.0,9
test-OOD,0.04749311,1.0,9
test-OOD,0.055381134,1.0,9
test-OOD,0.054847766,1.0,9
test-OOD,0.0459419,1.0,9
test-OOD,0.1719083,1.0,9
test-OOD,0.029726103,1.0,9
test-OOD,0.013179556,1.0,9
test-OOD,0.059281234,1.0,9
test-OOD,0.08186394,1.0,9
test-OOD,0.029511824,1.0,9
test-OOD,0.017580725,1.0,9
test-OOD,0.13019367,1.0,9
test-OOD,0.096775606,1.0,9
test-OOD,0.082396954,1.0,9
test-OOD,0.04094621,1.0,9
test-OOD,0.039431192,1.0,9
test-OOD,0.22943915,1.0,9
test-OOD,0.05119281,1.0,9
test-OOD,0.0633706,1.0,9
test-OOD,0.29437652,1.0,9
test-OOD,0.045616664,1.0,9
test-OOD,0.44169986,1.0,9
test-OOD,0.07701279,1.0,9
test-OOD,0.023719892,1.0,9
test-OOD,0.03355382,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.039577726,1.0,9
test-OOD,0.0472226,1.0,9
test-OOD,0.029317848,1.0,9
test-OOD,0.04550794,1.0,9
test-OOD,0.09299488,1.0,9
test-OOD,0.0563379,1.0,9
test-OOD,0.042828303,1.0,9
test-OOD,0.041608848,1.0,9
test-OOD,0.058753733,1.0,9
test-OOD,0.02158463,1.0,9
test-OOD,0.06764741,1.0,9
test-OOD,0.032695197,1.0,9
test-OOD,0.022770017,1.0,9
test-OOD,0.06499098,1.0,9
test-OOD,0.056349598,1.0,9
test-OOD,0.027475636,1.0,9
test-OOD,0.11323483,1.0,9
test-OOD,0.0609521,1.0,9
test-OOD,0.020789765,1.0,9
test-OOD,0.0603617,1.0,9
test-OOD,0.023847762,1.0,9
test-OOD,0.05018074,1.0,9
test-OOD,0.03477607,1.0,9
test-OOD,0.06394169,1.0,9
test-OOD,0.021594092,1.0,9
test-OOD,0.046035964,1.0,9
test-OOD,0.026393663,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.0420752,1.0,9
test-OOD,0.027549248,1.0,9
test-OOD,0.03431147,1.0,9
test-OOD,0.043607447,1.0,9
test-OOD,0.059770346,1.0,9
test-OOD,0.08526264,1.0,9
test-OOD,0.09196067,1.0,9
test-OOD,0.0464111,1.0,9
test-OOD,0.031448938,1.0,9
test-OOD,0.0490674,1.0,9
test-OOD,0.028515793,1.0,9
test-OOD,0.037702788,1.0,9
test-OOD,0.03824653,1.0,9
test-OOD,0.07724264,1.0,9
test-OOD,0.0172963,1.0,9
test-OOD,0.019963123,1.0,9
test-OOD,0.018948447,1.0,9
test-OOD,0.030321144,1.0,9
test-OOD,0.031938776,1.0,9
test-OOD,0.07552466,1.0,9
test-OOD,0.073087424,1.0,9
test-OOD,0.010426063,1.0,9
test-OOD,0.029523596,1.0,9
test-OOD,0.04019292,1.0,9
test-OOD,0.02177151,1.0,9
test-OOD,0.03386095,1.0,9
test-OOD,0.033327155,1.0,9
test-OOD,0.3921858,1.0,9
test-OOD,0.043661352,1.0,9
test-OOD,0.05005127,1.0,9
test-OOD,0.08173069,1.0,9
test-OOD,0.028564297,1.0,9
test-OOD,0.016475376,1.0,9
test-OOD,0.022137407,1.0,9
test-OOD,0.017522313,1.0,9
test-OOD,0.9286153,1.0,9
test-OOD,0.062329993,1.0,9
test-OOD,0.009131096,1.0,9
test-OOD,0.34343874,1.0,9
test-OOD,0.021361262,1.0,9
test-OOD,0.02327839,1.0,9
test-OOD,0.06662226,1.0,9
test-OOD,0.020422693,1.0,9
test-OOD,0.011388641,1.0,9
test-OOD,0.049481727,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.28235027,1.0,9
test-OOD,0.20211706,1.0,9
test-OOD,0.21565938,1.0,9
test-OOD,0.024303831,1.0,9
test-OOD,0.020702612,1.0,9
test-OOD,0.371351,1.0,9
test-OOD,0.41437185,1.0,9
test-OOD,0.15884244,1.0,9
test-OOD,0.108065814,1.0,9
test-OOD,0.34156656,1.0,9
test-OOD,0.26233754,1.0,9
test-OOD,0.089770496,1.0,9
test-OOD,0.15005535,1.0,9
test-OOD,0.12246108,1.0,9
test-OOD,0.048455708,1.0,9
test-OOD,0.38004562,1.0,9
test-OOD,0.1333061,1.0,9
test-OOD,0.2383866,1.0,9
test-OOD,0.02937084,1.0,9
test-OOD,0.18084621,1.0,9
test-OOD,0.26080573,1.0,9
test-OOD,0.08868864,1.0,9
test-OOD,0.021447,1.0,9
test-OOD,0.019566808,1.0,9
test-OOD,0.042480547,1.0,9
test-OOD,0.030203387,1.0,9
test-OOD,0.059898887,1.0,9
test-OOD,0.052648894,1.0,9
test-OOD,0.024193022,1.0,9
test-OOD,0.07741594,1.0,9
test-OOD,0.23695311,1.0,9
test-OOD,0.028896295,1.0,9
test-OOD,0.064079225,1.0,9
test-OOD,0.031592008,1.0,9
test-OOD,0.052120388,1.0,9
test-OOD,0.036914404,1.0,9
test-OOD,0.019635726,1.0,9
test-OOD,0.011963211,1.0,9
test-OOD,0.043381862,1.0,9
test-OOD,0.06884979,1.0,9
test-OOD,0.122099206,1.0,9
test-OOD,0.02284903,1.0,9
test-OOD,0.1034067,1.0,9
test-OOD,0.1522615,1.0,9
test-OOD,0.044741258,1.0,9
test-OOD,0.034033395,1.0,9
test-OOD,0.021216292,1.0,9
test-OOD,0.02558358,1.0,9
test-OOD,0.07696165,1.0,9
test-OOD,0.11457315,1.0,9
test-OOD,0.012435503,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.10190575,1.0,9
test-OOD,0.01260113,1.0,9
test-OOD,0.21790376,1.0,9
test-OOD,0.02711391,1.0,9
test-OOD,0.06346612,1.0,9
test-OOD,0.041945595,1.0,9
test-OOD,0.19812784,1.0,9
test-OOD,0.055068396,1.0,9
test-OOD,0.22886096,1.0,9
test-OOD,0.022361595,1.0,9
test-OOD,0.06942393,1.0,9
test-OOD,0.12486437,1.0,9
test-OOD,0.04012473,1.0,9
test-OOD,0.018321611,1.0,9
test-OOD,0.033369623,1.0,9
test-OOD,0.16697636,1.0,9
test-OOD,0.018389579,1.0,9
test-OOD,0.029513165,1.0,9
test-OOD,0.18872386,1.0,9
test-OOD,0.24564819,1.0,9
test-OOD,0.88762397,1.0,9
test-OOD,0.20046471,1.0,9
test-OOD,0.25832123,1.0,9
test-OOD,0.19189583,1.0,9
test-OOD,0.037745815,1.0,9
test-OOD,0.07698716,1.0,9
test-OOD,0.0516955,1.0,9
test-OOD,0.19699977,1.0,9
test-OOD,0.102863744,1.0,9
test-OOD,0.15350325,1.0,9
test-OOD,0.30710584,1.0,9
test-OOD,0.21667735,1.0,9
test-OOD,0.1875967,1.0,9
test-OOD,0.21746321,1.0,9
test-OOD,0.05931372,1.0,9
test-OOD,0.017172396,1.0,9
test-OOD,0.040535983,1.0,9
test-OOD,0.043094512,1.0,9
test-OOD,0.2260158,1.0,9
test-OOD,0.021292418,1.0,9
test-OOD,0.11365859,1.0,9
test-OOD,0.1156144,1.0,9
test-OOD,0.021716487,1.0,9
test-OOD,0.066884294,1.0,9
test-OOD,0.032295734,1.0,9
test-OOD,0.01894107,1.0,9
test-OOD,0.10490546,1.0,9
test-OOD,0.03937468,1.0,9
test-OOD,0.027580466,1.0,9
test-OOD,0.029795337,1.0,9
test-OOD,0.008209739,1.0,9
test-OOD,0.051050596,1.0,9
test-OOD,0.043917708,1.0,9
test-OOD,0.05020473,1.0,9
test-OOD,0.020231344,1.0,9
test-OOD,0.023752749,1.0,9
test-OOD,0.07254207,1.0,9
test-OOD,0.015011877,1.0,9
test-OOD,0.121772796,1.0,9
test-OOD,0.3339404,1.0,9
test-OOD,0.019573253,1.0,9
test-OOD,0.020520724,1.0,9
test-OOD,0.10510488,1.0,9
test-OOD,0.22236557,1.0,9
test-OOD,0.103670344,1.0,9
test-OOD,0.0778888,1.0,9
test-OOD,0.013165791,1.0,9
test-OOD,0.06605992,1.0,9
test-OOD,0.032216255,1.0,9
test-OOD,0.072296694,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.15706106,1.0,9
test-OOD,0.04100578,1.0,9
test-OOD,0.023318566,1.0,9
test-OOD,0.065521434,1.0,9
test-OOD,0.020244606,1.0,9
test-OOD,0.018368978,1.0,9
test-OOD,0.02036551,1.0,9
test-OOD,0.020458996,1.0,9
test-OOD,0.013401397,1.0,9
test-OOD,0.041529723,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.02053991,1.0,9
test-OOD,0.031434707,1.0,9
test-OOD,0.14873551,1.0,9
test-OOD,0.11480005,1.0,9
test-OOD,0.015069749,1.0,9
test-OOD,0.06372897,1.0,9
test-OOD,0.03617253,1.0,9
test-OOD,0.06658895,1.0,9
test-OOD,0.027680881,1.0,9
test-OOD,0.013604611,1.0,9
test-OOD,0.15209334,1.0,9
test-ID,0.96375215,10.0,0
test-ID,0.023868494,10.0,0
test-ID,0.96537435,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.22469795,10.0,0
test-ID,0.012637116,10.0,0
test-ID,0.008676201,10.0,0
test-ID,0.98922026,10.0,0
test-ID,0.87713534,10.0,0
test-ID,0.59095275,10.0,0
test-ID,0.7063817,10.0,0
test-ID,0.55103725,10.0,0
test-ID,0.8793869,10.0,0
test-ID,0.851335,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.057324544,10.0,0
test-ID,0.24362312,10.0,0
test-ID,0.035594497,10.0,0
test-ID,0.0069963373,10.0,0
test-ID,0.015905015,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.9315853,10.0,0
test-ID,0.5113126,10.0,0
test-ID,0.0084036775,10.0,0
test-ID,0.9472127,10.0,0
test-ID,0.062188357,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.13853477,10.0,0
test-ID,0.010971427,10.0,0
test-ID,0.9548846,10.0,0
test-ID,0.11895737,10.0,0
test-ID,0.58772594,10.0,0
test-ID,0.9964012,10.0,0
test-ID,0.006064996,10.0,0
test-ID,0.18797526,10.0,0
test-ID,0.98848414,10.0,0
test-ID,0.81050104,10.0,0
test-ID,0.12224266,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.12354782,10.0,0
test-ID,0.033270903,10.0,0
test-ID,0.015687253,10.0,0
test-ID,0.98665476,10.0,0
test-ID,0.9245137,10.0,0
test-ID,0.31647897,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.0041035935,10.0,0
test-ID,0.274773,10.0,0
test-ID,0.029988196,10.0,0
test-ID,0.28301787,10.0,0
test-ID,0.82809424,10.0,0
test-ID,0.08546272,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.046950486,10.0,0
test-ID,0.0050510466,10.0,0
test-ID,0.9028045,10.0,0
